EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-9.989,-9.686,-8.913,32.002,8.636,-0.627,6.582,-10.795,-0.102,0.800,0.613,-2.350,-0.885,0.641,86.667,20825.000,1.000
-17.103,-13.147,-13.544,-4.664,-9.673,-14.443,-9.663,-16.963,-0.107,0.806,0.616,-2.533,-1.373,0.549,86.667,20826.000,1.000
-22.493,-15.171,-17.164,-51.929,-30.159,-29.147,-27.351,-21.841,-0.109,0.806,0.618,-2.930,-1.740,0.488,86.667,20827.000,1.000
-25.823,-15.594,-19.956,-107.730,-52.187,-44.087,-45.688,-25.499,-0.112,0.805,0.616,-3.265,-2.075,0.458,86.667,20828.000,1.000
-25.711,-13.906,-21.042,-161.619,-70.675,-55.292,-60.315,-26.735,-0.116,0.806,0.621,-3.418,-2.533,0.519,86.667,20829.000,1.000
-21.502,-10.225,-19.420,-199.540,-79.400,-58.188,-66.299,-24.481,-0.121,0.807,0.623,-3.784,-3.052,0.610,86.667,20830.000,1.000
-14.993,-6.137,-15.743,-214.987,-77.073,-52.447,-63.191,-19.811,-0.123,0.806,0.625,-4.211,-3.632,0.610,86.667,20831.000,1.000
-9.106,-3.576,-12.204,-212.319,-67.995,-42.307,-55.096,-15.257,-0.127,0.801,0.628,-4.364,-4.211,0.854,86.667,20832.000,1.000
-4.512,-2.470,-9.896,-197.846,-55.961,-31.294,-44.989,-11.614,-0.125,0.796,0.631,-4.608,-4.822,1.007,86.667,20833.000,1.000
1.204,-0.499,-7.167,-170.921,-39.720,-18.297,-30.971,-6.670,-0.122,0.793,0.631,-4.852,-5.432,1.373,86.667,20834.000,1.000
10.115,3.992,-1.838,-127.248,-16.482,-0.534,-10.027,1.680,-0.118,0.786,0.637,-4.913,-5.951,1.617,86.667,20835.000,1.000
20.439,9.456,5.494,-69.456,11.462,20.703,15.681,11.876,-0.115,0.780,0.634,-4.883,-6.439,1.953,86.667,20836.000,1.000
27.575,12.384,11.644,-9.726,36.462,39.522,38.673,19.564,-0.113,0.776,0.638,-4.761,-6.805,2.319,86.667,20837.000,1.000
28.721,11.080,14.351,40.087,52.504,51.182,52.882,22.018,-0.111,0.773,0.638,-4.578,-7.141,2.655,86.667,20838.000,1.000
25.499,7.377,14.568,78.403,60.636,56.785,59.098,20.782,-0.107,0.770,0.644,-4.425,-7.477,3.052,86.667,20839.000,1.000
21.497,4.296,14.582,110.943,65.803,60.613,62.342,19.438,-0.100,0.766,0.641,-4.181,-7.782,3.357,86.667,20840.000,1.000
18.328,3.044,14.882,139.603,69.792,63.988,65.117,19.638,-0.092,0.762,0.639,-3.906,-7.965,3.601,86.667,20841.000,1.000
15.389,3.035,14.252,159.284,70.161,64.451,65.853,20.457,-0.086,0.758,0.639,-3.632,-8.118,3.876,86.667,20842.000,1.000
12.593,3.835,12.356,166.773,65.874,60.834,63.661,20.873,-0.080,0.753,0.636,-3.113,-8.179,4.242,86.667,20843.000,1.000
11.549,5.889,10.796,168.581,60.999,56.440,61.673,21.308,-0.073,0.752,0.634,-2.594,-8.026,4.272,86.667,20844.000,1.000
13.639,9.353,11.414,176.369,61.125,55.977,64.089,22.571,-0.067,0.756,0.631,-1.892,-7.751,4.456,86.667,20845.000,1.000
17.987,13.076,14.336,195.432,67.225,60.461,71.070,24.270,-0.062,0.760,0.630,-1.373,-7.477,4.517,86.667,20846.000,1.000
22.221,15.462,18.179,220.682,74.991,66.639,78.378,25.176,-0.056,0.763,0.630,-1.099,-7.141,4.639,86.667,20847.000,1.000
24.938,16.166,21.844,244.457,80.288,71.295,82.259,25.036,-0.051,0.765,0.626,-0.732,-6.836,4.547,86.667,20848.000,1.000
26.542,16.209,25.205,265.026,83.202,74.399,83.054,24.992,-0.048,0.765,0.620,-0.305,-6.470,4.364,86.667,20849.000,1.000
27.271,16.061,27.640,284.184,85.186,76.728,82.572,25.536,-0.045,0.765,0.619,0.000,-5.951,4.211,86.667,20850.000,1.000
25.186,14.291,26.843,297.906,83.626,75.589,78.981,24.773,-0.042,0.766,0.613,0.366,-5.371,3.998,86.667,20851.000,1.000
17.665,9.233,20.686,294.510,72.413,65.664,67.038,20.030,-0.037,0.768,0.611,0.793,-4.883,3.815,86.667,20852.000,1.000
5.179,1.796,10.370,264.797,48.837,45.049,44.287,11.341,-0.034,0.771,0.604,1.129,-4.333,3.357,86.667,20853.000,1.000
-8.013,-4.670,0.300,211.266,17.612,18.545,14.822,2.136,-0.031,0.772,0.605,1.312,-3.723,2.869,86.667,20854.000,1.000
-18.105,-7.995,-6.157,143.968,-14.007,-6.952,-15.063,-4.434,-0.030,0.773,0.600,1.526,-2.899,2.411,86.667,20855.000,1.000
-25.741,-9.997,-10.266,68.770,-43.915,-29.587,-43.767,-9.309,-0.031,0.778,0.600,1.770,-2.136,1.831,86.667,20856.000,1.000
-34.411,-14.492,-16.337,-15.934,-75.517,-53.074,-74.504,-16.519,-0.031,0.781,0.596,1.709,-1.465,1.373,86.667,20857.000,1.000
-45.240,-22.668,-26.641,-109.767,-110.312,-79.932,-108.328,-28.294,-0.033,0.779,0.594,1.617,-0.824,0.824,86.667,20858.000,1.000
-54.732,-31.474,-38.703,-201.114,-142.390,-105.982,-139.099,-42.000,-0.033,0.777,0.596,1.556,-0.214,0.488,86.667,20859.000,1.000
-57.908,-36.601,-47.661,-271.131,-161.996,-122.879,-157.046,-52.284,-0.035,0.777,0.592,1.556,0.427,0.000,86.667,20860.000,1.000
-52.695,-36.088,-50.347,-307.044,-163.742,-125.265,-156.732,-55.561,-0.040,0.776,0.593,1.526,0.977,-0.427,86.667,20861.000,1.000
-40.590,-30.664,-46.537,-308.829,-149.390,-113.789,-139.995,-51.714,-0.046,0.775,0.591,1.465,1.495,-0.824,86.667,20862.000,1.000
-23.999,-21.682,-37.160,-282.822,-123.019,-91.626,-111.619,-42.081,-0.051,0.776,0.590,1.587,2.136,-1.007,86.667,20863.000,1.000
-4.605,-10.099,-23.010,-233.244,-86.693,-60.926,-74.968,-27.694,-0.056,0.780,0.591,1.678,2.472,-1.251,86.667,20864.000,1.000
15.361,2.591,-5.746,-163.680,-42.711,-24.286,-33.323,-10.229,-0.062,0.783,0.590,1.556,2.991,-1.434,86.667,20865.000,1.000
31.698,13.530,10.900,-84.739,1.930,11.985,6.578,6.604,-0.065,0.787,0.587,1.343,3.204,-1.587,86.667,20866.000,1.000
39.793,19.556,22.408,-14.458,36.772,39.159,35.752,18.360,-0.071,0.792,0.590,1.099,3.510,-1.617,86.667,20867.000,1.000
38.076,19.413,26.487,32.256,54.951,51.891,49.062,22.989,-0.080,0.794,0.586,0.946,3.540,-1.556,86.667,20868.000,1.000
29.223,14.657,24.432,53.077,57.828,51.723,48.891,22.080,-0.086,0.796,0.589,0.641,3.540,-1.465,86.667,20869.000,1.000
17.558,8.159,19.360,55.198,51.682,44.062,41.681,18.759,-0.094,0.797,0.588,0.397,3.510,-1.526,86.667,20870.000,1.000
5.898,1.945,13.525,44.585,40.954,32.615,31.565,14.795,-0.101,0.793,0.588,0.031,3.296,-1.434,86.667,20871.000,1.000
-4.722,-3.222,7.548,21.658,26.306,17.952,18.692,10.113,-0.104,0.796,0.589,-0.427,3.082,-1.343,86.667,20872.000,1.000
-12.952,-6.418,2.037,-11.890,9.049,1.213,3.610,4.856,-0.105,0.793,0.590,-0.580,2.869,-1.251,86.667,20873.000,1.000
-16.196,-5.962,-0.956,-45.773,-5.045,-12.657,-8.870,0.969,-0.106,0.796,0.589,-0.793,2.472,-0.916,86.667,20874.000,1.000
-12.934,-1.200,0.596,-65.340,-9.105,-17.632,-12.543,0.625,-0.106,0.798,0.589,-1.068,2.167,-0.610,86.667,20875.000,1.000
-5.220,5.909,6.026,-63.650,-2.083,-12.505,-6.125,3.424,-0.105,0.799,0.590,-1.282,1.984,-0.305,86.667,20876.000,1.000
3.147,12.499,12.437,-45.587,10.577,-1.694,5.978,6.815,-0.105,0.799,0.590,-1.556,1.770,0.031,86.667,20877.000,1.000
10.841,17.785,17.908,-18.866,23.737,10.327,19.514,9.387,-0.104,0.797,0.592,-1.892,1.312,0.458,86.667,20878.000,1.000
19.510,22.930,22.639,14.825,37.178,22.864,34.235,11.957,-0.102,0.795,0.591,-1.984,1.068,0.763,86.667,20879.000,1.000
30.040,28.376,27.028,56.784,52.397,36.428,50.921,15.302,-0.099,0.795,0.591,-2.228,0.916,1.190,86.667,20880.000,1.000
39.834,32.556,30.039,101.855,67.045,48.430,66.549,18.310,-0.094,0.797,0.592,-2.350,0.732,1.740,86.667,20881.000,1.000
44.392,33.193,29.888,136.664,74.871,53.572,74.641,18.886,-0.089,0.799,0.590,-2.563,0.519,2.228,86.667,20882.000,1.000
41.363,29.448,26.020,149.629,71.616,48.876,71.056,16.244,-0.088,0.799,0.589,-2.655,0.458,2.686,86.667,20883.000,1.000
32.457,22.613,19.768,140.607,59.277,36.802,58.024,11.665,-0.086,0.798,0.588,-2.838,0.458,3.143,86.667,20884.000,1.000
21.181,14.612,12.723,117.608,42.907,22.001,40.940,6.702,-0.085,0.797,0.589,-2.869,0.519,3.418,86.667,20885.000,1.000
9.618,6.373,5.063,85.690,24.482,6.116,22.343,1.276,-0.081,0.797,0.590,-2.899,0.488,3.723,86.667,20886.000,1.000
-1.747,-1.765,-3.632,43.637,2.537,-12.204,1.362,-5.495,-0.079,0.797,0.591,-3.113,0.549,3.876,86.667,20887.000,1.000
-11.695,-8.493,-12.175,-7.552,-22.016,-32.226,-21.018,-12.639,-0.075,0.797,0.594,-3.204,0.427,3.967,86.667,20888.000,1.000
-17.431,-11.552,-17.525,-57.110,-42.516,-48.325,-38.827,-16.771,-0.071,0.795,0.594,-3.265,0.549,3.998,86.667,20889.000,1.000
-17.018,-9.845,-17.456,-89.790,-51.269,-54.150,-45.393,-15.195,-0.067,0.794,0.592,-3.296,0.641,3.998,86.667,20890.000,1.000
-11.849,-4.925,-12.822,-98.407,-46.845,-48.867,-39.888,-8.877,-0.063,0.796,0.594,-3.235,0.824,3.906,86.667,20891.000,1.000
-5.357,0.430,-6.473,-87.873,-34.551,-37.300,-27.538,-1.353,-0.059,0.794,0.594,-3.387,1.068,3.815,86.667,20892.000,1.000
0.576,4.813,-0.440,-66.369,-19.897,-24.066,-13.491,4.811,-0.056,0.795,0.592,-3.387,1.373,3.571,86.667,20893.000,1.000
6.754,8.670,5.098,-36.175,-3.822,-9.620,1.396,9.616,-0.052,0.795,0.592,-3.387,1.617,3.296,86.667,20894.000,1.000
14.026,12.397,10.308,3.883,14.644,7.110,17.941,14.009,-0.049,0.795,0.593,-3.326,1.892,3.174,86.667,20895.000,1.000
20.565,14.749,13.970,48.873,32.810,23.822,33.617,17.608,-0.049,0.797,0.592,-3.296,2.289,3.113,86.667,20896.000,1.000
22.734,13.800,13.899,85.356,44.031,34.640,42.442,18.738,-0.050,0.798,0.591,-3.265,2.686,3.021,86.667,20897.000,1.000
18.541,9.194,9.064,100.699,43.498,35.091,40.226,16.463,-0.052,0.799,0.594,-3.265,2.991,2.930,86.667,20898.000,1.000
9.325,2.552,0.630,92.570,32.443,25.824,28.264,11.568,-0.052,0.799,0.591,-3.265,3.235,2.686,86.667,20899.000,1.000
-2.213,-4.437,-9.418,66.684,15.247,10.388,10.637,5.159,-0.056,0.798,0.593,-3.204,3.418,2.502,86.667,20900.000,1.000
-14.627,-11.536,-20.103,27.032,-6.212,-9.392,-10.789,-2.947,-0.054,0.798,0.592,-3.113,3.693,2.106,86.667,20901.000,1.000
-27.434,-19.124,-31.205,-27.007,-32.826,-33.681,-36.414,-13.451,-0.052,0.797,0.594,-3.021,3.906,1.740,86.667,20902.000,1.000
-38.804,-26.251,-41.428,-92.772,-62.770,-60.315,-64.008,-25.110,-0.053,0.796,0.593,-3.021,4.242,1.343,86.667,20903.000,1.000
-45.142,-30.299,-47.838,-157.625,-88.387,-82.504,-86.299,-34.111,-0.055,0.794,0.593,-3.021,4.425,1.160,86.667,20904.000,1.000
-44.035,-29.255,-47.913,-204.582,-100.876,-92.867,-95.627,-36.909,-0.058,0.793,0.597,-2.991,4.669,0.763,86.667,20905.000,1.000
-37.085,-24.091,-41.950,-224.852,-97.757,-89.531,-90.615,-33.357,-0.060,0.793,0.597,-2.869,4.822,0.488,86.667,20906.000,1.000
-28.620,-17.961,-32.749,-222.198,-83.923,-76.840,-76.560,-26.272,-0.061,0.792,0.596,-2.686,5.035,0.244,86.667,20907.000,1.000
-21.553,-13.085,-22.893,-204.587,-65.374,-60.050,-59.289,-18.291,-0.065,0.794,0.597,-2.747,5.005,0.000,86.667,20908.000,1.000
-15.577,-9.350,-13.089,-175.045,-44.077,-41.004,-40.454,-10.119,-0.069,0.795,0.595,-2.747,5.096,-0.244,86.667,20909.000,1.000
-9.596,-5.923,-3.429,-133.572,-20.061,-19.867,-19.669,-1.829,-0.071,0.793,0.600,-2.686,5.096,-0.336,86.667,20910.000,1.000
-4.709,-3.245,4.656,-86.000,3.305,0.536,0.507,5.242,-0.075,0.795,0.594,-2.625,5.127,-0.580,86.667,20911.000,1.000
-3.627,-2.827,8.660,-46.066,18.945,14.374,14.127,8.720,-0.077,0.792,0.599,-2.594,5.066,-0.671,86.667,20912.000,1.000
-7.450,-5.373,7.210,-26.389,21.696,17.292,16.791,7.189,-0.080,0.792,0.602,-2.533,5.005,-0.793,86.667,20913.000,1.000
-14.158,-9.869,1.503,-29.087,12.885,10.194,9.639,1.609,-0.084,0.794,0.599,-2.625,4.791,-0.946,86.667,20914.000,1.000
-20.728,-14.689,-5.683,-47.350,-1.780,-2.205,-2.534,-5.408,-0.084,0.795,0.598,-2.625,4.730,-0.946,86.667,20915.000,1.000
-26.033,-19.038,-12.335,-75.213,-18.202,-16.215,-16.459,-11.778,-0.087,0.799,0.599,-2.594,4.364,-0.946,86.667,20916.000,1.000
-30.732,-22.710,-18.079,-112.211,-36.028,-31.200,-32.056,-16.973,-0.091,0.803,0.600,-2.747,4.059,-0.854,86.667,20917.000,1.000
-34.474,-24.699,-22.570,-156.881,-54.461,-46.287,-48.465,-20.664,-0.095,0.806,0.599,-2.808,3.815,-0.763,86.667,20918.000,1.000
-34.928,-23.274,-24.290,-199.460,-68.573,-57.269,-60.843,-21.659,-0.095,0.805,0.600,-2.960,3.510,-0.732,86.667,20919.000,1.000
-30.445,-17.975,-22.113,-225.981,-72.459,-59.308,-63.657,-19.363,-0.095,0.805,0.599,-3.174,3.082,-0.610,86.667,20920.000,1.000
-22.354,-10.682,-17.153,-229.598,-65.247,-52.006,-56.305,-15.317,-0.096,0.806,0.603,-3.265,2.899,-0.427,86.667,20921.000,1.000
-13.441,-4.061,-11.698,-214.375,-51.432,-39.583,-43.182,-11.883,-0.096,0.803,0.603,-3.448,2.533,-0.183,86.667,20922.000,1.000
-4.840,0.728,-6.553,-187.256,-35.073,-25.803,-28.203,-9.627,-0.096,0.801,0.603,-3.601,2.167,-0.061,86.667,20923.000,1.000
4.433,4.496,-0.493,-149.808,-15.912,-10.512,-11.302,-6.866,-0.098,0.801,0.605,-3.601,1.862,0.244,86.667,20924.000,1.000
14.859,8.338,7.506,-100.767,7.508,7.830,8.686,-1.962,-0.097,0.800,0.603,-3.784,1.526,0.366,86.667,20925.000,1.000
24.202,11.854,16.127,-45.152,32.264,27.276,29.049,4.360,-0.099,0.800,0.605,-3.784,1.251,0.580,86.667,20926.000,1.000
28.703,13.376,22.297,3.363,50.787,41.874,43.145,9.330,-0.098,0.799,0.606,-3.937,0.946,0.854,86.667,20927.000,1.000
26.544,11.759,23.758,31.533,56.797,46.521,45.902,10.667,-0.098,0.799,0.604,-4.089,0.610,1.038,86.667,20928.000,1.000
19.528,7.374,20.665,36.655,50.458,41.293,38.279,8.424,-0.097,0.798,0.609,-3.998,0.336,1.221,86.667,20929.000,1.000
11.099,1.375,14.679,25.578,36.753,30.117,25.334,4.154,-0.095,0.793,0.607,-4.150,0.061,1.434,86.667,20930.000,1.000
3.406,-5.236,7.174,4.946,19.835,16.095,10.856,-1.134,-0.093,0.790,0.605,-4.028,-0.305,1.587,86.667,20931.000,1.000
-3.069,-11.352,-0.978,-23.841,0.987,-0.020,-4.357,-7.210,-0.091,0.789,0.608,-3.937,-0.458,1.770,86.667,20932.000,1.000
-7.584,-15.116,-8.096,-58.972,-17.838,-16.552,-19.007,-12.899,-0.089,0.788,0.609,-3.754,-0.702,1.953,86.667,20933.000,1.000
-8.257,-14.490,-11.450,-91.422,-31.155,-28.456,-28.561,-15.566,-0.086,0.788,0.608,-3.662,-0.793,2.045,86.667,20934.000,1.000
-3.790,-9.005,-9.235,-108.394,-33.099,-30.299,-28.152,-13.253,-0.082,0.786,0.609,-3.815,-0.885,2.228,86.667,20935.000,1.000
4.604,-0.714,-2.462,-103.775,-23.031,-21.325,-17.638,-6.783,-0.079,0.786,0.607,-3.662,-1.068,2.258,86.667,20936.000,1.000
14.077,7.219,5.912,-81.857,-5.952,-5.817,-1.717,1.076,-0.077,0.787,0.606,-3.632,-0.977,2.289,86.667,20937.000,1.000
22.931,13.151,13.780,-49.441,13.209,11.864,15.451,8.459,-0.073,0.786,0.606,-3.571,-0.885,2.350,86.667,20938.000,1.000
31.471,17.697,21.144,-7.643,33.857,30.895,33.810,15.578,-0.073,0.785,0.608,-3.510,-0.732,2.258,86.667,20939.000,1.000
39.680,21.696,28.406,45.148,56.924,51.643,54.379,22.868,-0.069,0.786,0.608,-3.448,-0.641,2.258,86.667,20940.000,1.000
45.050,24.138,34.217,103.513,79.176,71.074,74.046,28.823,-0.068,0.786,0.607,-3.326,-0.610,2.289,86.667,20941.000,1.000
43.956,22.893,35.874,152.860,93.003,82.748,85.695,30.606,-0.067,0.784,0.608,-3.326,-0.427,2.197,86.667,20942.000,1.000
35.379,17.419,32.045,179.681,92.897,82.279,84.378,26.926,-0.064,0.787,0.607,-3.265,-0.153,1.862,86.667,20943.000,1.000
22.321,9.817,24.337,182.170,80.555,71.546,72.010,19.613,-0.063,0.786,0.605,-3.326,-0.122,1.648,86.667,20944.000,1.000
8.900,2.718,15.480,168.113,62.039,56.101,54.621,11.730,-0.062,0.784,0.606,-3.357,0.153,1.434,86.667,20945.000,1.000
-3.196,-2.995,6.678,143.878,41.117,39.300,36.027,4.629,-0.058,0.782,0.605,-3.387,0.366,1.251,86.667,20946.000,1.000
-14.597,-7.722,-2.281,109.511,17.633,20.924,16.180,-2.177,-0.057,0.781,0.607,-3.326,0.580,0.977,86.667,20947.000,1.000
-25.096,-11.190,-10.642,65.879,-7.470,1.597,-4.306,-8.488,-0.056,0.783,0.604,-3.235,0.793,0.824,86.667,20948.000,1.000
-31.939,-11.962,-15.650,23.000,-28.074,-13.712,-20.399,-12.165,-0.056,0.783,0.604,-3.296,1.221,0.671,86.667,20949.000,1.000
-32.186,-9.094,-14.711,-3.636,-36.424,-18.770,-25.694,-11.165,-0.059,0.783,0.604,-3.265,1.465,0.641,86.667,20950.000,1.000
-26.080,-3.650,-8.272,-5.583,-30.427,-12.227,-18.820,-6.114,-0.058,0.782,0.603,-3.296,1.740,0.549,86.667,20951.000,1.000
-16.729,2.137,0.382,13.108,-15.170,1.286,-4.630,0.161,-0.061,0.781,0.604,-3.265,2.014,0.366,86.667,20952.000,1.000
-6.713,7.077,8.288,43.749,3.136,16.417,11.356,5.588,-0.064,0.780,0.604,-3.052,2.289,0.275,86.667,20953.000,1.000
3.630,11.730,14.993,82.676,22.606,31.736,27.727,10.508,-0.064,0.781,0.606,-3.021,2.533,0.153,86.667,20954.000,1.000
14.282,16.766,21.329,130.163,43.860,48.183,45.304,16.050,-0.064,0.783,0.609,-3.082,2.747,0.214,86.667,20955.000,1.000
23.074,21.240,26.737,181.373,64.307,64.056,61.858,21.498,-0.063,0.782,0.608,-2.960,2.869,0.244,86.667,20956.000,1.000
26.461,23.099,28.946,223.205,77.149,73.903,71.281,24.267,-0.066,0.785,0.609,-2.899,3.021,0.244,86.667,20957.000,1.000
23.022,21.335,26.593,243.240,77.366,73.471,69.109,22.803,-0.069,0.785,0.604,-2.960,3.143,0.153,86.667,20958.000,1.000
15.174,16.965,21.119,239.907,66.847,64.206,57.247,18.509,-0.074,0.786,0.605,-3.021,3.204,0.214,86.667,20959.000,1.000
6.696,11.696,15.178,220.646,51.640,51.145,41.366,13.980,-0.077,0.788,0.606,-3.021,3.265,0.092,86.667,20960.000,1.000
-0.820,6.254,9.765,191.320,35.097,37.161,24.606,9.898,-0.080,0.787,0.608,-3.052,3.204,0.000,86.667,20961.000,1.000
-8.146,0.596,3.935,151.676,16.139,21.347,6.078,4.736,-0.081,0.788,0.607,-3.143,3.143,0.092,86.667,20962.000,1.000
-15.332,-4.538,-2.782,102.452,-5.553,3.199,-14.361,-2.399,-0.083,0.788,0.610,-3.113,3.082,0.092,86.667,20963.000,1.000
-19.839,-7.202,-8.772,53.210,-25.168,-13.639,-32.195,-9.630,-0.083,0.786,0.607,-3.174,2.899,0.092,86.667,20964.000,1.000
-18.502,-5.866,-11.603,18.842,-35.600,-23.361,-40.899,-13.651,-0.083,0.785,0.605,-3.296,2.838,0.092,86.667,20965.000,1.000
-10.777,-1.177,-10.268,8.064,-33.940,-23.061,-37.863,-12.637,-0.085,0.787,0.606,-3.387,2.655,0.122,86.667,20966.000,1.000
0.754,4.586,-5.602,18.032,-23.287,-14.494,-26.137,-7.271,-0.086,0.788,0.607,-3.418,2.380,0.061,86.667,20967.000,1.000
12.937,9.839,1.180,41.179,-8.034,-0.819,-10.195,0.665,-0.087,0.790,0.609,-3.632,2.228,0.061,86.667,20968.000,1.000
24.090,14.615,9.353,74.211,10.474,16.590,8.200,9.635,-0.087,0.788,0.608,-3.754,2.014,0.153,86.667,20969.000,1.000
33.095,18.893,17.636,116.964,31.971,36.625,28.473,18.012,-0.086,0.787,0.609,-3.815,1.770,0.153,86.667,20970.000,1.000
37.678,21.006,23.188,163.802,52.368,54.900,46.962,23.347,-0.086,0.785,0.609,-3.815,1.678,0.214,86.667,20971.000,1.000
35.386,18.721,22.981,201.225,63.946,64.449,57.020,23.321,-0.089,0.784,0.613,-3.723,1.465,0.183,86.667,20972.000,1.000
26.450,11.847,16.531,216.837,61.703,61.139,54.491,17.895,-0.085,0.785,0.614,-3.876,1.251,0.366,86.667,20973.000,1.000
14.366,3.010,6.614,208.877,47.954,47.275,41.586,9.826,-0.087,0.785,0.609,-3.876,1.129,0.458,86.667,20974.000,1.000
2.932,-4.484,-3.049,184.467,29.192,28.798,24.068,2.319,-0.087,0.783,0.612,-3.754,1.068,0.610,86.667,20975.000,1.000
-6.743,-9.291,-10.573,149.617,9.348,9.600,5.432,-3.662,-0.087,0.786,0.611,-3.967,0.854,0.671,86.667,20976.000,1.000
-15.672,-12.277,-16.216,104.546,-11.980,-10.097,-14.482,-9.177,-0.087,0.788,0.613,-3.998,0.702,0.732,86.667,20977.000,1.000
-23.780,-14.216,-20.272,50.133,-34.619,-29.864,-35.114,-14.496,-0.086,0.790,0.616,-3.998,0.427,0.885,86.667,20978.000,1.000
-28.539,-14.302,-21.738,-4.391,-53.654,-45.684,-51.686,-17.664,-0.086,0.790,0.616,-4.028,0.366,0.916,86.667,20979.000,1.000
-27.521,-11.624,-19.710,-44.800,-62.541,-52.501,-58.244,-16.590,-0.088,0.792,0.616,-4.181,0.183,1.099,86.667,20980.000,1.000
-21.453,-7.068,-15.168,-63.400,-59.796,-49.591,-53.717,-11.788,-0.091,0.790,0.620,-4.303,-0.061,1.160,86.667,20981.000,1.000
-13.536,-2.617,-10.323,-63.945,-50.177,-41.268,-42.862,-5.973,-0.094,0.789,0.621,-4.333,-0.366,1.068,86.667,20982.000,1.000
-5.912,0.932,-6.216,-53.817,-38.645,-31.708,-30.694,-0.995,-0.097,0.788,0.622,-4.364,-0.610,1.129,86.667,20983.000,1.000
1.938,4.484,-1.779,-34.647,-25.283,-20.823,-17.811,3.849,-0.100,0.790,0.621,-4.364,-0.854,1.038,86.667,20984.000,1.000
10.708,8.661,4.117,-4.321,-8.004,-6.798,-2.705,9.841,-0.106,0.793,0.624,-4.364,-1.221,0.977,86.667,20985.000,1.000
18.351,12.204,10.171,32.776,10.871,8.316,12.514,15.893,-0.110,0.799,0.627,-4.456,-1.648,0.946,86.667,20986.000,1.000
20.946,12.925,13.110,62.185,23.488,17.799,21.242,18.700,-0.113,0.803,0.635,-4.578,-2.136,0.854,86.667,20987.000,1.000
16.375,9.824,10.731,68.971,22.943,15.894,18.138,16.048,-0.114,0.803,0.635,-4.944,-2.655,0.824,86.667,20988.000,1.000
6.231,3.767,3.914,49.542,9.444,3.068,4.364,9.157,-0.117,0.800,0.635,-5.219,-3.296,0.916,86.667,20989.000,1.000
-6.079,-3.755,-4.702,11.609,-11.275,-15.486,-14.281,1.070,-0.116,0.794,0.635,-5.280,-3.876,0.946,86.667,20990.000,1.000
-18.136,-11.673,-13.310,-35.975,-34.265,-35.459,-33.322,-6.562,-0.113,0.789,0.637,-5.310,-4.456,1.251,86.667,20991.000,1.000
-28.673,-18.738,-21.243,-89.148,-57.668,-55.391,-51.586,-13.887,-0.110,0.785,0.638,-5.249,-4.913,1.373,86.667,20992.000,1.000
-35.698,-22.597,-27.127,-143.466,-78.826,-73.167,-67.408,-20.336,-0.109,0.781,0.641,-5.219,-5.371,1.465,86.667,20993.000,1.000
-35.991,-20.531,-28.132,-187.103,-90.897,-83.061,-75.403,-23.207,-0.107,0.781,0.642,-5.005,-5.890,1.648,86.667,20994.000,1.000
-27.451,-11.808,-21.941,-204.183,-86.174,-78.598,-69.306,-19.673,-0.104,0.779,0.645,-5.096,-6.287,1.892,86.667,20995.000,1.000
-11.793,0.757,-9.361,-186.409,-63.043,-58.476,-47.948,-9.854,-0.100,0.777,0.642,-4.944,-6.622,2.014,86.667,20996.000,1.000
6.087,12.441,5.753,-138.605,-27.841,-28.153,-16.641,2.951,-0.098,0.773,0.648,-4.639,-6.866,2.258,86.667,20997.000,1.000
21.898,20.289,19.587,-71.274,11.054,5.083,18.078,15.262,-0.092,0.769,0.646,-4.272,-7.141,2.594,86.667,20998.000,1.000
34.571,24.746,30.838,9.410,49.475,37.365,53.451,25.927,-0.084,0.765,0.646,-4.059,-7.294,2.777,86.667,20999.000,1.000
44.778,27.634,39.791,101.076,86.613,67.709,88.942,35.241,-0.081,0.760,0.645,-3.754,-7.263,2.991,86.667,21000.000,1.000
51.820,29.425,45.921,196.202,119.583,93.672,121.118,42.517,-0.075,0.760,0.644,-3.235,-7.172,3.296,86.667,21001.000,1.000
53.191,28.919,47.561,278.644,141.840,109.988,142.793,45.748,-0.072,0.758,0.643,-2.655,-7.080,3.540,86.667,21002.000,1.000
47.154,25.050,43.864,332.171,148.006,112.470,148.166,43.624,-0.068,0.759,0.643,-2.045,-7.080,3.662,86.667,21003.000,1.000
34.684,18.208,36.124,351.121,138.584,101.942,137.449,37.011,-0.064,0.760,0.638,-1.678,-6.927,3.784,86.667,21004.000,1.000
18.423,9.744,26.669,340.253,118.259,82.912,115.368,28.095,-0.058,0.760,0.635,-1.221,-6.653,3.784,86.667,21005.000,1.000
0.472,0.783,16.822,305.430,90.423,58.978,86.020,18.506,-0.053,0.760,0.630,-0.671,-6.226,3.754,86.667,21006.000,1.000
-17.991,-8.048,6.438,248.355,55.395,30.995,50.815,8.570,-0.051,0.761,0.629,-0.153,-5.829,3.540,86.667,21007.000,1.000
-34.993,-15.843,-4.388,172.049,14.661,0.072,11.742,-1.630,-0.046,0.762,0.627,0.244,-5.524,3.418,86.667,21008.000,1.000
